frame,Mis-Fire Monitor Status,Mis-Fire Counter-200 REV,Mis-Fire Counter CAT 200 Rev,Cylinder 1 FTP Mis-Fire Counter,Cylinder 2 FTP Mis-Fire Counter,Cylinder 3 FTP Mis-Fire Counter,Cylinder 4 FTP Mis-Fire Counter,Cylinder 5 FTP Mis-Fire Counter,Cylinder 6 FTP Mis-Fire Counter,Cylinder 7 FTP Mis-Fire Counter,Cylinder 8 FTP Mis-Fire Counter,SKIM VTA Invalid Key Received Fault Posted,NGC Should Shut Off Fuel,SKIM/VTA Has Completed,IGN OFF RUN START SW,IGN RUN START SW,IGN START SW,Ignition Start Switch Filtered Switch State,MAP Vacuum,Map Volts,Barometric Pressure,APP 1 Volts,APP 2 Volts,TPS 1 Minimum Volts,TPS 1 Volts,TPS 2 Minimum Volts,TPS 2 Volts,Throttle Blade Position,ETC Directional Duty Cycle,Engine Speed,Target Idle Speed,Time From Start Run,Time Fuel System in Run Mode,Ignition Off Time,Engine Runtime,Purge Duty Cycle,Desired Purge Current,Actual Purge Current,Purge AirFlow,Purge Mode,Purge Vapor Ratio,Purge Adaptive,Actual Torque,ETC Starter Inhibit,Injector Pulse Width Cylinder 1,Injector Pulse Width Cylinder 2,Injector Pulse Width Cylinder 3,Injector Pulse Width Cylinder 4,Injector Pulse Width Cylinder 5,Injector Pulse Width Cylinder 6,Injector Pulse Width Cylinder 7,Injector Pulse Width Cylinder 8,Cranking Injector Pulse Width,1/1 O2 Sensor Level,2/1 O2 Sensor Level,1/1 O2 Goal(0-1),2/1 O2 Goal(0-1),1/1 O2 Volts(0-1),1/1 O2 Sensor Volts,1/2 O2 Volts(0-1),1/2 O2 Sensor Volts,2/1 O2 Volts(0-1),2/1 O2 Sensor Volts,2/2 O2 Volts(0-1),2/2 O2 Sensor Volts,1/1 O2 Fuel Feedback,2/1 O2 Fuel Feedback,1/1 Pulse Width O2 Heater,1/2 Pulse Width O2 Heater,2/1 Pulse Width O2 Heater,2/2 Pulse Width O2 Heater,1/1 O2 Heater Temp,1/2 O2 Heater Temp,2/1 O2 Heater Temp,2/2 O2 Heater Temp,1/1 Short Term ADAP,2/1 Short Term ADAP,1/1 Long Term ADAP,2/1 Long Term ADAP,Closed Loop Timer,Current ADAP Cell ID,Engine Coolant Temp,Engine Coolant Temp Volt,Intake Air Temp,Intake Air Temp Volt,Ambient Temp,Ambient Temp Voltage,Fuel Level Percent,Fuel Tank Vapor Volume,Fuel Tank Size,Fuel Level Sensor/#1 Volts,CAT Modeled Temp,Oil Pressure,VVT Oil Pressure,Engine Oil Temperature,Oil Pressure Sensor Voltage,Voltage Sense,VVT Oil Temp,Target Charging Voltage,Generator Duty Cycle,Mass Airflow,Knock Sensor 1 Volts,Knock Sensor 2 Volts,ST Knock Retard,Base Spark,Spark Advance,ESIM Switch,AC Hi-Side Voltage,AC Hi-Side Pressure,PCM Odometer,Vehicle Speed,Cam Sync State,Crank Signal Missing,Crank Sync State,Crank System Fault and in Limp-Home Mode,Exhaust Cam 1/Crank Difference,Exhaust Cam 1 Duty Cycle,Exhaust Cam 1 Desired Position,Exhaust Cam 1 Actual Position,Brake Switch Filtered Switch State,Brake Switch 2 Filtered Switch State,Park Neutral Switch Filtered Switch State,AC Select Switch Filtered Switch State,AC Request Switch Filtered Switch State,AC Clutch  RLY DES State,Lo Spd Fan Rly Des State,Hi Spd Fan Des State,ASD Sense Switch Filtered Switch State,ASD Relay DES State,SRV Output State,SRV PWM Feedback,Fuel Pump  RLY DES State,Desired Malfunction Lamp,MDS Has Been Activated,MDS In V4 State,MDS Status,MDS Transition Status,4 To 8 Transition or Torque Reserve Requested,MDS Enabling Conditions Have Been Met,MDS Solenoid/#1(Cyl/#1)Status,MDS Solenoid/#2(Cyl/#4)Status,MDS Solenoid/#3(Cyl/#6)Status,MDS Solenoid/#4(Cyl/#7)Status,EVP ACTIVATIONS,EVP COOL DOWN TIME,S/C Set Speed,S/C Switch Voltage,S/C Switch Voltage 2,Cruise Lamp Status,S/C Working Status,S/C Denied Status,S/C Disenable Reason,S/C Disengage Reason,S/C Switch State 1,S/C Switch State 2,Limp-in Status,Turbine Speed,Output Speed,Torque Converter Slip,Trans Oil Temperature,Calculate Trans Oil Temp,Trans Temperature Voltage,LR Pressure Switch,2C Pressure Switch,4C Pressure Switch,UD Pressure Switch,OD Pressure Switch,Pressure Switch Error Counter,Tow/Haul/OD Switch,Autostick Upshift,Autostick Downshift,Autostick Position,PRNDL Display Request,T41/C1 Switch,T42/C2 Switch,T3/C3 Switch,T1/C4 Switch,Line Pressure Sensor,T2/C5 Switch,Actual Line Pressure 1,Desired Line Pressure,Line Pressure Duty-Cycle(RFE),2C Clutch Fill Volume Index,LR Clutch Fill Volume Index,Alternate 2C Clutch Fill Volume Index,4C Clutch Fill Volume Index,UD Clutch Fill Volume Index,1st N-D UD Clutch Fill Volume Index,Norm N-D UD Clutch Fill Volume Index,OD Clutch Fill Volume Index,1st 2-3 OD Clutch Fill Volume Index,Present Gear,Present Gear TCC State,Target Gear,Target Gear TCC State,PRNDL Code(RFE),LR Clutch,2C Clutch,OD Clutch,4C Clutch,UD Clutch,Current/Last Shift Performed,Fuel Tank Pressure,CNG Rail Temperature,CNG Tank Pressure,CNG Tank Level Percent,CNG Fuel Volume Used,CNG Tank Pressure Volts,Gasoline/CNG Switch State,CNG Transition in Progress,Variable Speed Fuel Pump Volts,Variable Speed Fuel Pump Actual Rail Pressure,Variable Speed Fuel Pump Duty Cycle,Variable Speed Fuel Pump Desired Rail Pressure,STARTER_CNTRL_AUTO_RESTART_CNTR
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.0,,,,,,,,,,,,,,,4480.0,4352.0,,,,,3912.0,4328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.64,0.38,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.0,,,,,,,,,,,,,,,5416.0,5600.0,,,,,5152.0,5576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.89,0.39,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.0,,,,,,,,,,,,,,,4224.0,4176.0,,,,,3880.0,3816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.91,0.33,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.0,,,,,,,,,,,,,,,3496.0,3360.0,,,,,2912.0,2944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.72,0.38,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.0,,,,,,,,,,,,,,,4624.0,4968.0,,,,,4744.0,4784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.91,0.52,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.0,,,,,,,,,,,,,,,5136.0,4888.0,,,,,4576.0,4768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.21,0.37,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.0,,,,,,,,,,,,,,,3968.0,3552.0,,,,,3528.0,3552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29,0.36,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.0,,,,,,,,,,,,,,,3552.0,3680.0,,,,,3216.0,3472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.54,0.34,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.0,,,,,,,,,,,,,,,3344.0,3336.0,,,,,3464.0,3464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.28,0.37,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.0,,,,,,,,,,,,,,,4208.0,4176.0,,,,,3808.0,4152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,0.48,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.0,,,,,,,,,,,,,,,4008.0,3768.0,,,,,3840.0,3592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.51,0.45,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.0,,,,,,,,,,,,,,,4464.0,4408.0,,,,,4304.0,4648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.78,0.61,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.0,,,,,,,,,,,,,,,4464.0,4408.0,,,,,4304.0,4648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.78,0.61,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.0,,,,,,,,,,,,,,,5360.0,5536.0,,,,,5224.0,5568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.53,0.59,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.0,,,,,,,,,,,,,,,4704.0,4672.0,,,,,4280.0,4456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.34,0.66,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.0,,,,,,,,,,,,,,,4432.0,4632.0,,,,,4320.0,4928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,0.49,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.0,,,,,,,,,,,,,,,5792.0,5296.0,,,,,5392.0,5192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.27,0.3,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.0,,,,,,,,,,,,,,,4736.0,4528.0,,,,,4328.0,4424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.73,1.09,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,,,4176.0,4000.0,,,,,3744.0,4048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.13,0.36,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.0,,,,,,,,,,,,,,,3856.0,3488.0,,,,,3064.0,3216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.77,0.35,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.0,,,,,,,,,,,,,,,4360.0,4440.0,,,,,4088.0,4240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.38,0.53,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.0,,,,,,,,,,,,,,,4056.0,3680.0,,,,,3408.0,3416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68,0.32,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.0,,,,,,,,,,,,,,,3344.0,3400.0,,,,,3016.0,3240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,0.37,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.0,,,,,,,,,,,,,,,4408.0,4096.0,,,,,3928.0,4264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,0.51,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.0,,,,,,,,,,,,,,,4352.0,4416.0,,,,,4088.0,4376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.15,0.41,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.0,,,,,,,,,,,,,,,4464.0,3640.0,,,,,3520.0,3216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.32,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.0,,,,,,,,,,,,,,,2144.0,1680.0,,,,,1584.0,1328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73,0.29,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.0,,,,,,,,,,,,,,,1008.0,1040.0,,,,,952.0,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22,0.32,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.0,,,,,,,,,,,,,,,920.0,920.0,,,,,856.0,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.0,,,,,,,,,,,,,,,928.0,1000.0,,,,,904.0,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39,0.25,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,,,,944.0,928.0,,,,,880.0,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.27,0.25,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,,,,,,,,,,,,,,,904.0,896.0,,,,,856.0,936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.31,0.29,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.0,,,,,,,,,,,,,,,904.0,896.0,,,,,832.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15,0.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.0,,,,,,,,,,,,,,,864.0,888.0,,,,,832.0,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05,0.31,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.0,,,,,,,,,,,,,,,888.0,848.0,,,,,912.0,872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,0.28,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.0,,,,,,,,,,,,,,,944.0,832.0,,,,,888.0,856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98,0.34,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.0,,,,,,,,,,,,,,,952.0,912.0,,,,,808.0,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79,0.26,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0,,,,,,,,,,,,,,,848.0,912.0,,,,,832.0,952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.88,0.26,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.0,,,,,,,,,,,,,,,872.0,976.0,,,,,816.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.92,0.29,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.0,,,,,,,,,,,,,,,976.0,1000.0,,,,,920.0,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,0.32,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0,,,,,,,,,,,,,,,1000.0,1000.0,,,,,944.0,1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03,0.29,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,,,,,,,,,,,,,,,1040.0,920.0,,,,,1000.0,952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03,0.24,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.0,,,,,,,,,,,,,,,1040.0,920.0,,,,,1000.0,952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96,0.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.0,,,,,,,,,,,,,,,968.0,1016.0,,,,,920.0,1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96,0.31,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.0,,,,,,,,,,,,,,,968.0,1040.0,,,,,896.0,1056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69,0.27,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
